100,1000,10000,100000,1000000,10000000,100000000,1000000000
,0.000999757221767,0.002144404820033,0.021277870450701,0.216039759772164,2.28702746118818,23.6114214829036,258.623462796211
0.001024425029755,0.014898962444729,0.970551861657037,77.4958678483963,,,,
